discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name
Boxing,berlin-1936,Middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/henry-tiller,Henry TILLER,Norway
Boxing,berlin-1936,Middleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/raul-vicente-villareal,Raul Vicente VILLAREAL,Argentina
Boxing,berlin-1936,bantamweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ulderico-sergo,Ulderico SERGO,Italy
Boxing,berlin-1936,bantamweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jack-wilson,Jack WILSON,United States of America
Boxing,berlin-1936,bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/fidel-ortiz,Fidel ORTIZ,Mexico
Boxing,berlin-1936,Lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/imre-harangi,Imre HARANGI,Hungary
Boxing,berlin-1936,Lightweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/nikolai-stepulov,Nikolai STEPULOV,Estonia
Boxing,berlin-1936,Lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/erik-agren,Erik AGREN,Sweden
Boxing,berlin-1936,Welterweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/sten-suvio,Sten SUVIO,Finland
Boxing,berlin-1936,Welterweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/michael-murach,Michael MURACH,Germany
Boxing,berlin-1936,Welterweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gerhard-sigvald-petersen,Gerhard Sigvald PETERSEN,Denmark
Boxing,berlin-1936,Featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/oscar-casanovas,Oscar CASANOVAS,Argentina
Boxing,berlin-1936,Featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/charles-catterall,Charles CATTERALL,South Africa
Boxing,berlin-1936,Featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/josef-miner,Josef MINER,Germany
Equestrian Dressage,berlin-1936,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/heinz-pollay,Heinz POLLAY,Germany
Equestrian Dressage,berlin-1936,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/friedrich-gerhard,Friedrich GERHARD,Germany
Equestrian Dressage,berlin-1936,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alois-podhajsky,Alois PODHAJSKY,Austria
Equestrian Dressage,berlin-1936,team mixed,Men,GOLD,GameTeam,Germany team,,UNDEFINED,Germany
Equestrian Dressage,berlin-1936,team mixed,Men,SILVER,GameTeam,France team,,UNDEFINED,France
Equestrian Dressage,berlin-1936,team mixed,Men,BRONZE,GameTeam,Sweden team,,UNDEFINED,Sweden
Swimming,berlin-1936,4x100m freestyle relay women,Women,GOLD,GameTeam,Netherlands team,,UNDEFINED,Netherlands
Swimming,berlin-1936,4x100m freestyle relay women,Women,SILVER,GameTeam,Germany team,,UNDEFINED,Germany
Swimming,berlin-1936,4x100m freestyle relay women,Women,BRONZE,GameTeam,United States team,,UNDEFINED,United States of America
Swimming,berlin-1936,200m breaststroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/hideko-maehata,Hideko MAEHATA,Japan
Swimming,berlin-1936,200m breaststroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/martha-genenger,Martha GENENGER,Germany
Swimming,berlin-1936,200m breaststroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/inge-sorensen,Inge SÖRENSEN,Denmark
Swimming,berlin-1936,1500m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/noboru-terada,Noboru TERADA,Japan
Swimming,berlin-1936,1500m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jack-c-medica,Jack C. MEDICA,United States of America
Swimming,berlin-1936,1500m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/shunpei-uto,Shunpei UTO,Japan
Swimming,berlin-1936,100m backstroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/adolph-gustav-kiefer,Adolph Gustav KIEFER,United States of America
Swimming,berlin-1936,100m backstroke men,Men,SILVER,Athlete,,,Al Vande Weghe,United States of America
Swimming,berlin-1936,100m backstroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/masaji-kiyokawa,Masaji KIYOKAWA,Japan
Swimming,berlin-1936,200m breaststroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/tetsuo-hamuro,Tetsuo HAMURO,Japan
Swimming,berlin-1936,200m breaststroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/erwin-sietas,Erwin SIETAS,Germany
Swimming,berlin-1936,200m breaststroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/reizo-koike,Reizo KOIKE,Japan
Swimming,berlin-1936,400m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jack-c-medica,Jack C. MEDICA,United States of America
Swimming,berlin-1936,400m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/shunpei-uto,Shunpei UTO,Japan
Swimming,berlin-1936,400m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/shozo-makino,Shozo MAKINO,Japan
Swimming,berlin-1936,100m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ferenc-csik,Ferenc CSIK,Hungary
Swimming,berlin-1936,100m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/masanori-yusa,Masanori YUSA,Japan
Swimming,berlin-1936,100m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/shigeo-arai,Shigeo ARAI,Japan
Swimming,berlin-1936,100m freestyle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/hendrika-mastenbroek,Hendrika MASTENBROEK,Netherlands
Swimming,berlin-1936,100m freestyle women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jeanette-morven-campbell,Jeanette Morven CAMPBELL,Argentina
Swimming,berlin-1936,100m freestyle women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/gisela-arendt-jacobs,Gisela ARENDT-JACOBS,Germany
Swimming,berlin-1936,400m freestyle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/hendrika-mastenbroek,Hendrika MASTENBROEK,Netherlands
Swimming,berlin-1936,400m freestyle women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/ragnild-tove-hveger,Ragnild Tove HVEGER,Denmark
Swimming,berlin-1936,400m freestyle women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/lenore-kight-wingard,Lenore KIGHT-WINGARD,United States of America
Swimming,berlin-1936,100m backstroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/dina-willemina-jacoba-senff,Dina Willemina Jacoba SENFF,Netherlands
Swimming,berlin-1936,100m backstroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/hendrika-mastenbroek,Hendrika MASTENBROEK,Netherlands
Swimming,berlin-1936,100m backstroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/alice-w-bridges,Alice W. BRIDGES,United States of America
Swimming,berlin-1936,4x200m freestyle relay men,Men,GOLD,GameTeam,Japan team,,UNDEFINED,Japan
Swimming,berlin-1936,4x200m freestyle relay men,Men,SILVER,GameTeam,United States team,,UNDEFINED,United States of America
Swimming,berlin-1936,4x200m freestyle relay men,Men,BRONZE,GameTeam,Hungary team,,UNDEFINED,Hungary
Basketball,berlin-1936,basketball men,Men,GOLD,GameTeam,United States team,,UNDEFINED,United States of America
Basketball,berlin-1936,basketball men,Men,SILVER,GameTeam,Canada team,,UNDEFINED,Canada
Basketball,berlin-1936,basketball men,Men,BRONZE,GameTeam,Mexico team,,UNDEFINED,Mexico
Equestrian Jumping,berlin-1936,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/kurt-hasse-1,Kurt HASSE,Germany
Equestrian Jumping,berlin-1936,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/henri-rang-1,Henri RANG,Romania
Equestrian Jumping,berlin-1936,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jozsef-von-platthy-1,Jozsef VON PLATTHY,Hungary
Equestrian Jumping,berlin-1936,team mixed,Men,GOLD,GameTeam,Germany team,,UNDEFINED,Germany
Equestrian Jumping,berlin-1936,team mixed,Men,SILVER,GameTeam,Netherlands team,,UNDEFINED,Netherlands
Equestrian Jumping,berlin-1936,team mixed,Men,BRONZE,GameTeam,Portugal team,,UNDEFINED,Portugal
Polo,berlin-1936,polo men,Men,GOLD,GameTeam,Argentina team,,UNDEFINED,Argentina
Polo,berlin-1936,polo men,Men,SILVER,GameTeam,Great Britain team,,UNDEFINED,Great Britain
Polo,berlin-1936,polo men,Men,BRONZE,GameTeam,Mexico team,,UNDEFINED,Mexico
Cycling Road,berlin-1936,individual road race men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/robert-charpentier,Robert CHARPENTIER,France
Cycling Road,berlin-1936,individual road race men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/guy-lapebie,Guy LAPEBIE,France
Cycling Road,berlin-1936,individual road race men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ernst-nievergelt,Ernst NIEVERGELT,Switzerland
Cycling Road,berlin-1936,team time trial men,Men,GOLD,GameTeam,France team,,UNDEFINED,France
Cycling Road,berlin-1936,team time trial men,Men,SILVER,GameTeam,Switzerland team,,UNDEFINED,Switzerland
Cycling Road,berlin-1936,team time trial men,Men,BRONZE,GameTeam,Belgium team,,UNDEFINED,Belgium
Figure skating,garmisch-partenkirchen-1936,Individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sonja-henie,Sonja HENIE,Norway
Figure skating,garmisch-partenkirchen-1936,Individual women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/cecilia-colledge,Cecilia COLLEDGE,Great Britain
Figure skating,garmisch-partenkirchen-1936,Individual women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/vivi-anne-hulten,Vivi-Anne HULTEN,Sweden
Figure skating,garmisch-partenkirchen-1936,Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/karl-schafer,Karl SCHÄFER,Austria
Figure skating,garmisch-partenkirchen-1936,Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ernst-baier,Ernst BAIER,Germany
Figure skating,garmisch-partenkirchen-1936,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/felix-kaspar,Felix KASPAR,Austria
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/maxi-herber,Maxi HERBER,Germany
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/ernst-baier,Ernst BAIER,Germany
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,SILVER,GameTeam,Austria team #1,https://olympics.com/en/athletes/ilse-pausin,Ilse PAUSIN,Austria
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,SILVER,GameTeam,Austria team #1,https://olympics.com/en/athletes/erik-pausin,Erik PAUSIN,Austria
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,BRONZE,GameTeam,Hungary team #1,https://olympics.com/en/athletes/emilia-rotter,Emilia ROTTER,Hungary
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,BRONZE,GameTeam,Hungary team #1,https://olympics.com/en/athletes/laszlo-szollas,Laszlo SZOLLAS,Hungary
Speed skating,garmisch-partenkirchen-1936,500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ivar-ballangrud,Ivar BALLANGRUD,Norway
Speed skating,garmisch-partenkirchen-1936,500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/georg-krog-1,Georg KROG,Norway
Speed skating,garmisch-partenkirchen-1936,500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/leo-freisinger,Leo FREISINGER,United States of America
Speed skating,garmisch-partenkirchen-1936,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/charles-mathisen,Charles MATHISEN,Norway
Speed skating,garmisch-partenkirchen-1936,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ivar-ballangrud,Ivar BALLANGRUD,Norway
Speed skating,garmisch-partenkirchen-1936,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/birger-wasenius,Birger WASENIUS,Finland
Speed skating,garmisch-partenkirchen-1936,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ivar-ballangrud,Ivar BALLANGRUD,Norway
Speed skating,garmisch-partenkirchen-1936,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/birger-wasenius,Birger WASENIUS,Finland
Speed skating,garmisch-partenkirchen-1936,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/antero-ojala,Antero OJALA,Finland
Speed skating,garmisch-partenkirchen-1936,10000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ivar-ballangrud,Ivar BALLANGRUD,Norway
Speed skating,garmisch-partenkirchen-1936,10000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/birger-wasenius,Birger WASENIUS,Finland
Speed skating,garmisch-partenkirchen-1936,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/max-stiepl,Max STIEPL,Austria
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/ivan-elmore-brown,Ivan Elmore BROWN,United States of America
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/alan-m-washbond,Alan M. WASHBOND,United States of America
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,SILVER,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/fritz-feierabend,Fritz FEIERABEND,Switzerland
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,SILVER,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/joseph-beerli,Joseph BEERLI,Switzerland
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,BRONZE,GameTeam,United States team #2,,"Gil Colgate, Jr.",United States of America
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,BRONZE,GameTeam,United States team #2,https://olympics.com/en/athletes/richard-webster-lawrence,Richard Webster LAWRENCE,United States of America
Bobsleigh,garmisch-partenkirchen-1936,four-man men,Men,GOLD,GameTeam,Switzerland team #2,,UNDEFINED,Switzerland
Bobsleigh,garmisch-partenkirchen-1936,four-man men,Men,SILVER,GameTeam,Switzerland team #1,,UNDEFINED,Switzerland
Bobsleigh,garmisch-partenkirchen-1936,four-man men,Men,BRONZE,GameTeam,Great Britain team,,UNDEFINED,Great Britain
Cross Country Skiing,garmisch-partenkirchen-1936,18km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/erik-august-larsson,Erik August LARSSON,Sweden
Cross Country Skiing,garmisch-partenkirchen-1936,18km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/oddbjorn-hagen,Oddbjorn HAGEN,Norway
Cross Country Skiing,garmisch-partenkirchen-1936,18km men,Men,BRONZE,Athlete,,,Pekka Niemi,Finland
Cross Country Skiing,garmisch-partenkirchen-1936,Relay 4x10km men,Men,GOLD,GameTeam,Finland team,,UNDEFINED,Finland
Cross Country Skiing,garmisch-partenkirchen-1936,Relay 4x10km men,Men,SILVER,GameTeam,Norway team,,UNDEFINED,Norway
Cross Country Skiing,garmisch-partenkirchen-1936,Relay 4x10km men,Men,BRONZE,GameTeam,Sweden team,,UNDEFINED,Sweden
Cross Country Skiing,garmisch-partenkirchen-1936,50km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/elis-wiklund,Elis WIKLUND,Sweden
Cross Country Skiing,garmisch-partenkirchen-1936,50km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/axel-wikstrom,Axel WIKSTRÖM,Sweden
Cross Country Skiing,garmisch-partenkirchen-1936,50km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nils-joel-englund,Nils-Joel ENGLUND,Sweden
Nordic Combined,garmisch-partenkirchen-1936,Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/oddbjorn-hagen,Oddbjorn HAGEN,Norway
Nordic Combined,garmisch-partenkirchen-1936,Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/olaf-hoffsbakken,Olaf HOFFSBAKKEN,Norway
Nordic Combined,garmisch-partenkirchen-1936,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sverre-brodahl,Sverre BRODAHL,Norway
Ski Jumping,garmisch-partenkirchen-1936,Normal Hill Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/birger-ruud,Birger RUUD,Norway
Ski Jumping,garmisch-partenkirchen-1936,Normal Hill Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sven-eriksson,Sven ERIKSSON,Sweden
Ski Jumping,garmisch-partenkirchen-1936,Normal Hill Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/reidar-andersen,Reidar ANDERSEN,Norway
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/franz-pfnur,Franz PFNÜR,Germany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/gustav-lantschner,Gustav LANTSCHNER,Germany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/emile-allais,Emile ALLAIS,France
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/christel-cranz,Christel CRANZ,Germany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/kathe-grasegger,Käthe GRASEGGER,Germany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/laila-schou-nilsen,Laila SCHOU-NILSEN,Norway
Ice Hockey,garmisch-partenkirchen-1936,ice hockey men,Men,GOLD,GameTeam,Great Britain team,,UNDEFINED,Great Britain
Ice Hockey,garmisch-partenkirchen-1936,ice hockey men,Men,SILVER,GameTeam,Canada team,,UNDEFINED,Canada
Ice Hockey,garmisch-partenkirchen-1936,ice hockey men,Men,BRONZE,GameTeam,United States team,,UNDEFINED,United States of America
Water Polo,los-angeles-1932,water polo men,Men,GOLD,GameTeam,Hungary team,,UNDEFINED,Hungary
Water Polo,los-angeles-1932,water polo men,Men,SILVER,GameTeam,Germany team,,UNDEFINED,Germany
Water Polo,los-angeles-1932,water polo men,Men,BRONZE,GameTeam,United States team,,UNDEFINED,United States of America
Boxing,los-angeles-1932,6668  7257kg middleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/carmen-barth,Carmen BARTH,United States of America
Boxing,los-angeles-1932,6668  7257kg middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/amado-azar,Amado AZAR,Argentina
Boxing,los-angeles-1932,6668  7257kg middleweight men,Men,BRONZE,Athlete,,,Eddie Peirce,South Africa
Boxing,los-angeles-1932,7938kg heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alberto-santiago-lovell,Alberto Santiago LOVELL,Argentina
Boxing,los-angeles-1932,7938kg heavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/luigi-rovati,Luigi ROVATI,Italy
Boxing,los-angeles-1932,7938kg heavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/frederick-feary,Frederick FEARY,United States of America
Boxing,los-angeles-1932,508kg flyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/istvan-enekes,Istvan ENEKES,Hungary
Boxing,los-angeles-1932,508kg flyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/francisco-cabanas,Francisco CABANAS,Mexico
Boxing,los-angeles-1932,508kg flyweight men,Men,BRONZE,Athlete,,,Lou Salica,United States of America
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/edward-l-flynn,Edward L. FLYNN,United States of America
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/erich-campe,Erich CAMPE,Germany
Boxing,los-angeles-1932,6124  6668kg welterweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bruno-valfrid-ahlberg,Bruno Valfrid AHLBERG,Finland
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,GOLD,Athlete,,,Dave Carstens,South Africa
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/gino-rossi,Gino ROSSI,Italy
Boxing,los-angeles-1932,7257  7938kg lightheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/peter-oscar-jorgensen,Peter Oscar JORGENSEN,Denmark
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/horace-lefty-gwynne,Horace Lefty GWYNNE,Canada
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hans-ziglarski,Hans ZIGLARSKI,Germany
Boxing,los-angeles-1932,508  54kg bantamweight men,Men,BRONZE,Athlete,,,José Luis Villanueva,Philippines
Boxing,los-angeles-1932,54  5715kg featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/carmelo-ambrosio-robledo,Carmelo Ambrosio ROBLEDO,Argentina
Boxing,los-angeles-1932,54  5715kg featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/josef-schleinkofer,Josef SCHLEINKOFER,Germany
Boxing,los-angeles-1932,54  5715kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/allan-carlsson-ekeback,Allan CARLSSON-EKEBACK,Sweden
Boxing,los-angeles-1932,5715  6124kg lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lawrence-stevens,Lawrence STEVENS,South Africa
Boxing,los-angeles-1932,5715  6124kg lightweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/thure-ahlqvist,Thure AHLQVIST,Sweden
Boxing,los-angeles-1932,5715  6124kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nathan-bor,Nathan BOR,United States of America
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/rudolf-ismayr,Rudolf ISMAYR,Germany
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/carlo-galimberti,Carlo GALIMBERTI,Italy
Weightlifting,los-angeles-1932,67.5-75kg middleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/karl-hipfinger,Karl HIPFINGER,Austria
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/louis-hostin,Louis HOSTIN,France
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/svend-egil-benjamin-olsen,Svend Egil Benjamin OLSEN,Denmark
Weightlifting,los-angeles-1932,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/henry-ludwig-duey,Henry Ludwig DUEY,United States of America
Weightlifting,los-angeles-1932,60kg featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/raymond-suvigny,Raymond SUVIGNY,France
Weightlifting,los-angeles-1932,60kg featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hans-wolpert,Hans WÖLPERT,Germany
Weightlifting,los-angeles-1932,60kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/anthony-terlazzo,Anthony TERLAZZO,United States of America
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/rene-duverger,René DUVERGER,France
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hans-haas,Hans HAAS,Austria
Weightlifting,los-angeles-1932,60-67.5kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gastone-pierini,Gastone PIERINI,Italy
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jaroslav-skobla-1,Jaroslav SKOBLA,Czechoslovakia
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/vaclav-psenicka,Vaclav PSENICKA,Czechoslovakia
Weightlifting,los-angeles-1932,82.5kg heavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/josef-strassberger,Josef STRASSBERGER,Germany
Athletics,los-angeles-1932,long jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/edward-lansing-gordon,Edward Lansing GORDON,United States of America
Athletics,los-angeles-1932,long jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/charles-lambert-redd,Charles Lambert REDD,United States of America
Athletics,los-angeles-1932,long jump men,Men,BRONZE,Athlete,,,Chuhei Nanbu,Japan
Athletics,los-angeles-1932,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lauri-aleksanteri-lehtinen,Lauri Aleksanteri LEHTINEN,Finland
Athletics,los-angeles-1932,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ralph-anthony-hill,Ralph Anthony HILL,United States of America
Athletics,los-angeles-1932,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lauri-virtanen,Lauri VIRTANEN,Finland
Athletics,los-angeles-1932,110m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/george-j-jr-saling,George J. Jr. SALING,United States of America
Athletics,los-angeles-1932,110m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/percy-beard,Percy BEARD,United States of America
Athletics,los-angeles-1932,110m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/donald-finlay,Donald FINLAY,Great Britain
Athletics,los-angeles-1932,hammer throw men,Men,GOLD,Athlete,,,Pat O'Callaghan,Ireland
Athletics,los-angeles-1932,hammer throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frans-wilhelmi-porhola,Frans Wilhelmi PÖRHÖLÄ,Finland
Athletics,los-angeles-1932,hammer throw men,Men,BRONZE,Athlete,,,Pete Zaremba,United States of America
Athletics,los-angeles-1932,4x400m relay men,Men,GOLD,GameTeam,United States team,,UNDEFINED,United States of America
Athletics,los-angeles-1932,4x400m relay men,Men,SILVER,GameTeam,Great Britain team,,UNDEFINED,Great Britain
Athletics,los-angeles-1932,4x400m relay men,Men,BRONZE,GameTeam,Canada team,,UNDEFINED,Canada
Athletics,los-angeles-1932,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/luigi-beccali,Luigi BECCALI,Italy
Athletics,los-angeles-1932,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-cornes,John CORNES,Great Britain
Athletics,los-angeles-1932,1500m men,Men,BRONZE,Athlete,,,Phil Edwards,Canada
Athletics,los-angeles-1932,50km walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/thomas-william-green,Thomas William GREEN,Great Britain
Athletics,los-angeles-1932,50km walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/janis-dalins,Janis DALINS,Latvia
Athletics,los-angeles-1932,50km walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ugo-frigerio,Ugo FRIGERIO,Italy
